image_path,question,answer
jpg/image_01537.jpg,What color are the petals?,Orange
jpg/image_01537.jpg,How many petals are visible?,Many
jpg/image_01537.jpg,Does this flower have pointed petals?,Yes
jpg/image_01537.jpg,Is this a Marigold?,Yes
jpg/image_01537.jpg,Is this a Daffodil?,No
jpg/image_01538.jpg,What is the name of this flower?,Marigold
jpg/image_01538.jpg,What color are the petals?,Orange
jpg/image_01538.jpg,How many petals are visible?,Many
jpg/image_01538.jpg,Does this flower have pointed petals?,Yes
jpg/image_01538.jpg,Is this a Marigold?,Yes
jpg/image_01538.jpg,Is this a Lily?,No
jpg/image_01539.jpg,What is the name of this flower?,Marigold
jpg/image_01539.jpg,What color are the petals?,Orange
jpg/image_01539.jpg,How many petals are visible?,Many
jpg/image_01539.jpg,Does this flower have pointed petals?,Yes
jpg/image_01539.jpg,Is this a Marigold?,Yes
jpg/image_01539.jpg,Is this a Orchid?,No
jpg/image_01540.jpg,What is the name of this flower?,Marigold
jpg/image_01540.jpg,What color are the petals?,Orange
jpg/image_01540.jpg,How many petals are visible?,Many
jpg/image_01540.jpg,Does this flower have pointed petals?,Yes
jpg/image_01540.jpg,Is this a Marigold?,Yes
jpg/image_01540.jpg,Is this a Tulip?,No
jpg/image_01541.jpg,What is the name of this flower?,Marigold
jpg/image_01541.jpg,What color are the petals?,Orange
jpg/image_01541.jpg,How many petals are visible?,Many
jpg/image_01541.jpg,Does this flower have pointed petals?,Yes
jpg/image_01541.jpg,Is this a Marigold?,Yes
jpg/image_01541.jpg,Is this a Rose?,No
jpg/image_01542.jpg,What is the name of this flower?,Marigold
jpg/image_01542.jpg,What color are the petals?,Orange
jpg/image_01542.jpg,How many petals are visible?,Many
jpg/image_01542.jpg,Does this flower have pointed petals?,Yes
jpg/image_01542.jpg,Is this a Marigold?,Yes
jpg/image_01542.jpg,Is this a Orchid?,No
jpg/image_01543.jpg,What is the name of this flower?,Marigold
jpg/image_01543.jpg,What color are the petals?,Orange
jpg/image_01543.jpg,How many petals are visible?,Many
jpg/image_01543.jpg,Does this flower have pointed petals?,Yes
jpg/image_01543.jpg,Is this a Marigold?,Yes
jpg/image_01543.jpg,Is this a Lily?,No
jpg/image_01544.jpg,What is the name of this flower?,Marigold
jpg/image_01544.jpg,What color are the petals?,Orange
jpg/image_01544.jpg,How many petals are visible?,Many
jpg/image_01544.jpg,Does this flower have pointed petals?,Yes
jpg/image_01544.jpg,Is this a Marigold?,Yes
jpg/image_01544.jpg,Is this a Orchid?,No
jpg/image_01545.jpg,What is the name of this flower?,Marigold
jpg/image_01545.jpg,What color are the petals?,Orange
jpg/image_01545.jpg,How many petals are visible?,Many
jpg/image_01545.jpg,Does this flower have pointed petals?,Yes
jpg/image_01545.jpg,Is this a Marigold?,Yes
jpg/image_01545.jpg,Is this a Sunflower?,No
jpg/image_01546.jpg,What is the name of this flower?,Marigold
jpg/image_01546.jpg,What color are the petals?,Orange
jpg/image_01546.jpg,How many petals are visible?,Many
jpg/image_01546.jpg,Does this flower have pointed petals?,Yes
jpg/image_01546.jpg,Is this a Marigold?,Yes
jpg/image_01546.jpg,Is this a Sunflower?,No
jpg/image_01547.jpg,What is the name of this flower?,Marigold
jpg/image_01547.jpg,What color are the petals?,Orange
jpg/image_01547.jpg,How many petals are visible?,Many
jpg/image_01547.jpg,Does this flower have pointed petals?,Yes
jpg/image_01547.jpg,Is this a Marigold?,Yes
jpg/image_01547.jpg,Is this a Rose?,No
jpg/image_01548.jpg,What is the name of this flower?,Marigold
jpg/image_01548.jpg,What color are the petals?,Orange
jpg/image_01548.jpg,How many petals are visible?,Many
jpg/image_01548.jpg,Does this flower have pointed petals?,Yes
jpg/image_01548.jpg,Is this a Marigold?,Yes
jpg/image_01548.jpg,Is this a Daisy?,No
jpg/image_01549.jpg,What is the name of this flower?,Marigold
jpg/image_01549.jpg,What color are the petals?,Orange
jpg/image_01549.jpg,How many petals are visible?,Many
jpg/image_01549.jpg,Does this flower have pointed petals?,Yes
jpg/image_01549.jpg,Is this a Marigold?,Yes
jpg/image_01549.jpg,Is this a Hibiscus?,No
jpg/image_01550.jpg,What is the name of this flower?,Marigold
jpg/image_01550.jpg,What color are the petals?,Orange
jpg/image_01550.jpg,How many petals are visible?,Many
jpg/image_01550.jpg,Does this flower have pointed petals?,Yes
jpg/image_01550.jpg,Is this a Marigold?,Yes
jpg/image_01550.jpg,Is this a Sunflower?,No
jpg/image_01551.jpg,What is the name of this flower?,Marigold
jpg/image_01551.jpg,What color are the petals?,Orange
jpg/image_01551.jpg,How many petals are visible?,Many
jpg/image_01551.jpg,Does this flower have pointed petals?,Yes
jpg/image_01551.jpg,Is this a Marigold?,Yes
jpg/image_01551.jpg,Is this a Hibiscus?,No
jpg/image_01552.jpg,What is the name of this flower?,Marigold
jpg/image_01552.jpg,What color are the petals?,Orange
jpg/image_01552.jpg,How many petals are visible?,Many
jpg/image_01552.jpg,Does this flower have pointed petals?,Yes
jpg/image_01552.jpg,Is this a Marigold?,Yes
jpg/image_01552.jpg,Is this a Hibiscus?,No
jpg/image_01553.jpg,What is the name of this flower?,Marigold
jpg/image_01553.jpg,What color are the petals?,Orange
jpg/image_01553.jpg,How many petals are visible?,Many
jpg/image_01553.jpg,Does this flower have pointed petals?,Yes
jpg/image_01553.jpg,Is this a Marigold?,Yes
jpg/image_01553.jpg,Is this a Rose?,No
jpg/image_01554.jpg,What is the name of this flower?,Marigold
jpg/image_01554.jpg,What color are the petals?,Orange
jpg/image_01554.jpg,How many petals are visible?,Many
jpg/image_01554.jpg,Does this flower have pointed petals?,Yes
jpg/image_01554.jpg,Is this a Marigold?,Yes
jpg/image_01554.jpg,Is this a Lily?,No
jpg/image_01555.jpg,What is the name of this flower?,Marigold
jpg/image_01555.jpg,What color are the petals?,Orange
jpg/image_01555.jpg,How many petals are visible?,Many
jpg/image_01555.jpg,Does this flower have pointed petals?,Yes
jpg/image_01555.jpg,Is this a Marigold?,Yes
jpg/image_01555.jpg,Is this a Rose?,No
jpg/image_01556.jpg,What is the name of this flower?,Marigold
jpg/image_01556.jpg,What color are the petals?,Orange
jpg/image_01556.jpg,How many petals are visible?,Many
jpg/image_01556.jpg,Does this flower have pointed petals?,Yes
jpg/image_01556.jpg,Is this a Marigold?,Yes
jpg/image_01556.jpg,Is this a Daisy?,No
jpg/image_01557.jpg,What is the name of this flower?,Marigold
jpg/image_01557.jpg,What color are the petals?,Orange
jpg/image_01557.jpg,How many petals are visible?,Many
jpg/image_01557.jpg,Does this flower have pointed petals?,Yes
jpg/image_01557.jpg,Is this a Marigold?,Yes
jpg/image_01557.jpg,Is this a Tulip?,No
jpg/image_01558.jpg,What is the name of this flower?,Marigold
jpg/image_01558.jpg,What color are the petals?,Orange
jpg/image_01558.jpg,How many petals are visible?,Many
jpg/image_01558.jpg,Does this flower have pointed petals?,Yes
jpg/image_01558.jpg,Is this a Marigold?,Yes
jpg/image_01558.jpg,Is this a Sunflower?,No
jpg/image_01559.jpg,What is the name of this flower?,Marigold
jpg/image_01559.jpg,What color are the petals?,Orange
jpg/image_01559.jpg,How many petals are visible?,Many
jpg/image_01559.jpg,Does this flower have pointed petals?,Yes
jpg/image_01559.jpg,Is this a Marigold?,Yes
jpg/image_01559.jpg,Is this a Lotus?,No
jpg/image_01560.jpg,What is the name of this flower?,Marigold
jpg/image_01560.jpg,What color are the petals?,Orange
jpg/image_01560.jpg,How many petals are visible?,Many
jpg/image_01560.jpg,Does this flower have pointed petals?,Yes
jpg/image_01560.jpg,Is this a Marigold?,Yes
jpg/image_01560.jpg,Is this a Lotus?,No
jpg/image_01561.jpg,What is the name of this flower?,Marigold
jpg/image_01561.jpg,What color are the petals?,Orange
jpg/image_01561.jpg,How many petals are visible?,Many
jpg/image_01561.jpg,Does this flower have pointed petals?,Yes
jpg/image_01561.jpg,Is this a Marigold?,Yes
jpg/image_01561.jpg,Is this a Daffodil?,No
jpg/image_01562.jpg,What is the name of this flower?,Marigold
jpg/image_01562.jpg,What color are the petals?,Orange
jpg/image_01562.jpg,How many petals are visible?,Many
jpg/image_01562.jpg,Does this flower have pointed petals?,Yes
jpg/image_01562.jpg,Is this a Marigold?,Yes
jpg/image_01562.jpg,Is this a Lily?,No
jpg/image_01563.jpg,What is the name of this flower?,Marigold
jpg/image_01563.jpg,What color are the petals?,Orange
jpg/image_01563.jpg,How many petals are visible?,Many
jpg/image_01563.jpg,Does this flower have pointed petals?,Yes
jpg/image_01563.jpg,Is this a Marigold?,Yes
jpg/image_01563.jpg,Is this a Daisy?,No
jpg/image_01564.jpg,What is the name of this flower?,Marigold
jpg/image_01564.jpg,What color are the petals?,Orange
jpg/image_01564.jpg,How many petals are visible?,Many
jpg/image_01564.jpg,Does this flower have pointed petals?,Yes
jpg/image_01564.jpg,Is this a Marigold?,Yes
jpg/image_01564.jpg,Is this a Tulip?,No
jpg/image_01565.jpg,What is the name of this flower?,Marigold
jpg/image_01565.jpg,What color are the petals?,Orange
jpg/image_01565.jpg,How many petals are visible?,Many
jpg/image_01565.jpg,Does this flower have pointed petals?,Yes
jpg/image_01565.jpg,Is this a Marigold?,Yes
jpg/image_01565.jpg,Is this a Daisy?,No
jpg/image_01566.jpg,What is the name of this flower?,Marigold
jpg/image_01566.jpg,What color are the petals?,Orange
jpg/image_01566.jpg,How many petals are visible?,Many
jpg/image_01566.jpg,Does this flower have pointed petals?,Yes
jpg/image_01566.jpg,Is this a Marigold?,Yes
jpg/image_01566.jpg,Is this a Lily?,No
jpg/image_01567.jpg,What is the name of this flower?,Marigold
jpg/image_01567.jpg,What color are the petals?,Orange
jpg/image_01567.jpg,How many petals are visible?,Many
jpg/image_01567.jpg,Does this flower have pointed petals?,Yes
jpg/image_01567.jpg,Is this a Marigold?,Yes
jpg/image_01567.jpg,Is this a Rose?,No
jpg/image_01568.jpg,What is the name of this flower?,Marigold
jpg/image_01568.jpg,What color are the petals?,Orange
jpg/image_01568.jpg,How many petals are visible?,Many
jpg/image_01568.jpg,Does this flower have pointed petals?,Yes
jpg/image_01568.jpg,Is this a Marigold?,Yes
jpg/image_01568.jpg,Is this a Tulip?,No
jpg/image_01569.jpg,What is the name of this flower?,Marigold
jpg/image_01569.jpg,What color are the petals?,Orange
jpg/image_01569.jpg,How many petals are visible?,Many
jpg/image_01569.jpg,Does this flower have pointed petals?,Yes
jpg/image_01569.jpg,Is this a Marigold?,Yes
jpg/image_01569.jpg,Is this a Daffodil?,No
jpg/image_01570.jpg,What is the name of this flower?,Marigold
jpg/image_01570.jpg,What color are the petals?,Orange
jpg/image_01570.jpg,How many petals are visible?,Many
jpg/image_01570.jpg,Does this flower have pointed petals?,Yes
jpg/image_01570.jpg,Is this a Marigold?,Yes
jpg/image_01570.jpg,Is this a Hibiscus?,No
jpg/image_01571.jpg,What is the name of this flower?,Marigold
jpg/image_01571.jpg,What color are the petals?,Orange
jpg/image_01571.jpg,How many petals are visible?,Many
jpg/image_01571.jpg,Does this flower have pointed petals?,Yes
jpg/image_01571.jpg,Is this a Marigold?,Yes
jpg/image_01571.jpg,Is this a Lily?,No
jpg/image_01572.jpg,What is the name of this flower?,Marigold
jpg/image_01572.jpg,What color are the petals?,Orange
jpg/image_01572.jpg,How many petals are visible?,Many
jpg/image_01572.jpg,Does this flower have pointed petals?,Yes
jpg/image_01572.jpg,Is this a Marigold?,Yes
jpg/image_01572.jpg,Is this a Lily?,No
jpg/image_01573.jpg,What is the name of this flower?,Marigold
jpg/image_01573.jpg,What color are the petals?,Orange
jpg/image_01573.jpg,How many petals are visible?,Many
jpg/image_01573.jpg,Does this flower have pointed petals?,Yes
jpg/image_01573.jpg,Is this a Marigold?,Yes
jpg/image_01573.jpg,Is this a Hibiscus?,No
jpg/image_01574.jpg,What is the name of this flower?,Marigold
jpg/image_01574.jpg,What color are the petals?,Orange
jpg/image_01574.jpg,How many petals are visible?,Many
jpg/image_01574.jpg,Does this flower have pointed petals?,Yes
jpg/image_01574.jpg,Is this a Marigold?,Yes
jpg/image_01574.jpg,Is this a Lotus?,No
jpg/image_01575.jpg,What is the name of this flower?,Marigold
jpg/image_01575.jpg,What color are the petals?,Orange
jpg/image_01575.jpg,How many petals are visible?,Many
jpg/image_01575.jpg,Does this flower have pointed petals?,Yes
jpg/image_01575.jpg,Is this a Marigold?,Yes
jpg/image_01575.jpg,Is this a Rose?,No
jpg/image_01576.jpg,What is the name of this flower?,Marigold
jpg/image_01576.jpg,What color are the petals?,Orange
jpg/image_01576.jpg,How many petals are visible?,Many
jpg/image_01576.jpg,Does this flower have pointed petals?,Yes
jpg/image_01576.jpg,Is this a Marigold?,Yes
jpg/image_01576.jpg,Is this a Lotus?,No
jpg/image_01577.jpg,What is the name of this flower?,Marigold
jpg/image_01577.jpg,What color are the petals?,Orange
jpg/image_01577.jpg,How many petals are visible?,Many
jpg/image_01577.jpg,Does this flower have pointed petals?,Yes
jpg/image_01577.jpg,Is this a Marigold?,Yes
jpg/image_01577.jpg,Is this a Tulip?,No
jpg/image_01578.jpg,What is the name of this flower?,Marigold
jpg/image_01578.jpg,What color are the petals?,Orange
jpg/image_01578.jpg,How many petals are visible?,Many
jpg/image_01578.jpg,Does this flower have pointed petals?,Yes
jpg/image_01578.jpg,Is this a Marigold?,Yes
jpg/image_01578.jpg,Is this a Sunflower?,No
jpg/image_01579.jpg,What is the name of this flower?,Marigold
jpg/image_01579.jpg,What color are the petals?,Orange
jpg/image_01579.jpg,How many petals are visible?,Many
jpg/image_01579.jpg,Does this flower have pointed petals?,Yes
jpg/image_01579.jpg,Is this a Marigold?,Yes
jpg/image_01579.jpg,Is this a Daisy?,No
jpg/image_01580.jpg,What is the name of this flower?,Marigold
jpg/image_01580.jpg,What color are the petals?,Orange
jpg/image_01580.jpg,How many petals are visible?,Many
jpg/image_01580.jpg,Does this flower have pointed petals?,Yes
jpg/image_01580.jpg,Is this a Marigold?,Yes
jpg/image_01580.jpg,Is this a Daffodil?,No
jpg/image_01581.jpg,What is the name of this flower?,Marigold
jpg/image_01581.jpg,What color are the petals?,Orange
jpg/image_01581.jpg,How many petals are visible?,Many
jpg/image_01581.jpg,Does this flower have pointed petals?,Yes
jpg/image_01581.jpg,Is this a Marigold?,Yes
jpg/image_01581.jpg,Is this a Rose?,No
jpg/image_01582.jpg,What is the name of this flower?,Marigold
jpg/image_01582.jpg,What color are the petals?,Orange
jpg/image_01582.jpg,How many petals are visible?,Many
jpg/image_01582.jpg,Does this flower have pointed petals?,Yes
jpg/image_01582.jpg,Is this a Marigold?,Yes
jpg/image_01582.jpg,Is this a Orchid?,No
jpg/image_01583.jpg,What is the name of this flower?,Marigold
jpg/image_01583.jpg,What color are the petals?,Orange
jpg/image_01583.jpg,How many petals are visible?,Many
jpg/image_01583.jpg,Does this flower have pointed petals?,Yes
jpg/image_01583.jpg,Is this a Marigold?,Yes
jpg/image_01583.jpg,Is this a Tulip?,No
jpg/image_01584.jpg,What is the name of this flower?,Marigold
jpg/image_01584.jpg,What color are the petals?,Orange
jpg/image_01584.jpg,How many petals are visible?,Many
jpg/image_01584.jpg,Does this flower have pointed petals?,Yes
jpg/image_01584.jpg,Is this a Marigold?,Yes
jpg/image_01584.jpg,Is this a Daffodil?,No
jpg/image_01585.jpg,What is the name of this flower?,Marigold
jpg/image_01585.jpg,What color are the petals?,Orange
jpg/image_01585.jpg,How many petals are visible?,Many
jpg/image_01585.jpg,Does this flower have pointed petals?,Yes
jpg/image_01585.jpg,Is this a Marigold?,Yes
jpg/image_01585.jpg,Is this a Sunflower?,No
jpg/image_01586.jpg,What is the name of this flower?,Marigold
jpg/image_01586.jpg,What color are the petals?,Orange
jpg/image_01586.jpg,How many petals are visible?,Many
jpg/image_01586.jpg,Does this flower have pointed petals?,Yes
jpg/image_01586.jpg,Is this a Marigold?,Yes
jpg/image_01586.jpg,Is this a Lily?,No
jpg/image_01587.jpg,What is the name of this flower?,Marigold
jpg/image_01587.jpg,What color are the petals?,Orange
jpg/image_01587.jpg,How many petals are visible?,Many
jpg/image_01587.jpg,Does this flower have pointed petals?,Yes
jpg/image_01587.jpg,Is this a Marigold?,Yes
jpg/image_01587.jpg,Is this a Lotus?,No
jpg/image_01588.jpg,What is the name of this flower?,Marigold
jpg/image_01588.jpg,What color are the petals?,Orange
jpg/image_01588.jpg,How many petals are visible?,Many
jpg/image_01588.jpg,Does this flower have pointed petals?,Yes
jpg/image_01588.jpg,Is this a Marigold?,Yes
jpg/image_01588.jpg,Is this a Orchid?,No
jpg/image_01589.jpg,What is the name of this flower?,Marigold
jpg/image_01589.jpg,What color are the petals?,Orange
jpg/image_01589.jpg,How many petals are visible?,Many
jpg/image_01589.jpg,Does this flower have pointed petals?,Yes
jpg/image_01589.jpg,Is this a Marigold?,Yes
jpg/image_01589.jpg,Is this a Lily?,No
jpg/image_01590.jpg,What is the name of this flower?,Marigold
jpg/image_01590.jpg,What color are the petals?,Orange
jpg/image_01590.jpg,How many petals are visible?,Many
jpg/image_01590.jpg,Does this flower have pointed petals?,Yes
jpg/image_01590.jpg,Is this a Marigold?,Yes
jpg/image_01590.jpg,Is this a Lotus?,No
jpg/image_01591.jpg,What is the name of this flower?,Marigold
jpg/image_01591.jpg,What color are the petals?,Orange
jpg/image_01591.jpg,How many petals are visible?,Many
jpg/image_01591.jpg,Does this flower have pointed petals?,Yes
jpg/image_01591.jpg,Is this a Marigold?,Yes
jpg/image_01591.jpg,Is this a Lotus?,No
